A;2;0;2;106;14;00C-08-15;8;8;A;183;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/34;130;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-10-15;10;10;A;231;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_P1;4;10.50.0.116;2;0/0/12;156;1;NULL;NULL;NULL;A105;C;1;2;C_ABET_P1
A;2;0;2;106;14;00C-08-16;8;8;A;184;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/35;131;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-10-16;10;10;NA;232;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-07-17;7;7;NA;161;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-07-18;7;7;NA;162;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-07-19;7;7;NA;163;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-07-20;7;7;NA;164;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;106;14;00C-07-21;7;7;A;165;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/23;119;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-07-22;7;7;A;166;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/24;120;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-07-23;7;7;A;167;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/25;121;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;106;14;00C-07-24;7;7;A;168;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/26;122;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;107;13;00C-07-11;7;7;A;155;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/21;117;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;107;13;00C-07-12;7;7;A;156;NULL;NULL;NULL;NULL;NULL;C_ABET_HP5120-G_E1;3;10.50.0.117;1;2/0/22;118;NULL;NULL;109;1;A105;C;1;2;C_ABET_E1_2
A;2;0;2;107;13;00C-07-13;7;7;NA;157;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;107;13;00C-07-14;7;7;NA;158;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
A;2;0;2;107;13;00C-07-15;7;7;NA;159;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A105;C;1;2;NULL
